Header, - , 0
ensaio_01, - ,11.403611862279638
ensaio_02, - ,11.282980761433867
ensaio_03, - ,11.782106753242967
ensaio_04, - ,11.484800248482928
ensaio_05, - ,11.677489391531504
ensaio_06, - ,11.224270438678946
ensaio_07, - ,11.353025622267245
ensaio_08, - ,11.042560074558818
ensaio_09, - ,11.541744282829107
ensaio_10, - ,11.528742456592518
ensaio_11, - ,11.424416940764477
ensaio_12, - ,11.57016592724641
ensaio_13, - ,11.28557070209641
ensaio_14, - ,11.25617866753235
ensaio_15, - ,11.429880680773655
ensaio_16, - ,11.357706564074409
ensaio_17, - ,11.175553144949955
ensaio_18, - ,10.947570558457917
ensaio_19, - ,11.463785029468536
ensaio_20, - ,11.84682471931897
ensaio_21, - ,11.589983065313328
ensaio_22, - ,11.762282981936428
ensaio_23, - ,11.780672253750808
ensaio_24, - ,12.387738095819364
ensaio_25, - ,11.724522959340703
ensaio_26, - ,11.568610024715003
ensaio_27, - ,11.669016359961404
ensaio_28, - ,12.109873249295902
ensaio_29, - ,12.15566746514046
ensaio_30, - ,12.72048572513014
ensaio_01_50hz, - ,11.399273522743327
ensaio_02_50hz, - ,11.349647388994816
ensaio_03_50hz, - ,11.890588764402182
ensaio_04_50hz, - ,11.46989381865904
ensaio_05_50hz, - ,11.78223391626896
ensaio_06_50hz, - ,11.181840955807958
ensaio_07_50hz, - ,11.469039001041459
ensaio_08_50hz, - ,11.254227100116816
ensaio_09_50hz, - ,11.69889158791318
ensaio_10_50hz, - ,11.63482224616204
ensaio_11_50hz, - ,11.562960432733155
ensaio_12_50hz, - ,11.860083151539305
ensaio_13_50hz, - ,11.557181029383502
ensaio_14_50hz, - ,11.382734528072152
ensaio_15_50hz, - ,11.491748786998347
ensaio_16_50hz, - ,11.464687277543597
ensaio_17_50hz, - ,11.594588803849453
ensaio_18_50hz, - ,11.160313985655632
ensaio_19_50hz, - ,11.53529652062122
ensaio_20_50hz, - ,11.796816253077033
ensaio_21_50hz, - ,11.624581720500903
ensaio_22_50hz, - ,12.081239302167461
ensaio_23_50hz, - ,11.7690886623525
ensaio_24_50hz, - ,12.761021134203045
ensaio_25_50hz, - ,11.773948963990756
ensaio_26_50hz, - ,11.514210977859976
ensaio_27_50hz, - ,11.794338638379488
ensaio_28_50hz, - ,12.178651496152227
ensaio_29_50hz, - ,12.410276483307076
ensaio_30_50hz, - ,12.905230089904471
ensaio_01_25hz, - ,9.398955814734547
ensaio_02_25hz, - ,11.072992696300606
ensaio_03_25hz, - ,12.058076247192114
ensaio_04_25hz, - ,11.161598252234464
ensaio_05_25hz, - ,11.575009375097684
ensaio_06_25hz, - ,7.862266460885304
ensaio_07_25hz, - ,10.588819993205256
ensaio_08_25hz, - ,9.639319413070382
ensaio_09_25hz, - ,10.166887059507282
ensaio_10_25hz, - ,11.106555909544946
ensaio_11_25hz, - ,10.838283780641527
ensaio_12_25hz, - ,10.373779093925735
ensaio_13_25hz, - ,10.044178665391543
ensaio_14_25hz, - ,10.980710892413184
ensaio_15_25hz, - ,10.813865865738643
ensaio_16_25hz, - ,10.265047829315604
ensaio_17_25hz, - ,10.630658688297526
ensaio_18_25hz, - ,10.389253454333751
ensaio_19_25hz, - ,10.360635919672164
ensaio_20_25hz, - ,11.649966644837903
ensaio_21_25hz, - ,10.749657018597672
ensaio_22_25hz, - ,9.331820087714181
ensaio_23_25hz, - ,11.301238835896076
ensaio_24_25hz, - ,11.551539430203709
ensaio_25_25hz, - ,10.665382324673159
ensaio_26_25hz, - ,11.872904444347231
ensaio_27_25hz, - ,11.665233919168442
ensaio_28_25hz, - ,10.931310117233119
ensaio_29_25hz, - ,11.247215249704558
ensaio_30_25hz, - ,12.721976747837095
